,x,y,goal,shot_type_name,counter_attack,fast_break,strong_foot,body_part_name,assist_type,pass_end_y,pass_end_x,pass_switch,pass_cross,pass_cut_back,pass_height_name,pass_technique_name,carry_length,shot_one_on_one,shot_open_goal,under_pressure,area_shot,area_goal,opps_in_n_angle,goalkeeper_x,goalkeeper_y
251,102.10000000000001,21.8,False,corner,False,False,right,Other,pass,45.54333333333333,100.14166666666668,False,False,False,High Pass,Inswinging,9.330423399050844,False,0.0,True,922.0523026273634,174.8833784651445,4.0,104.63333333333333,37.0195
252,94.4,15.4,True,throw_in,False,False,right,Right Foot,pass,57.85066666666666,81.3,True,False,False,High Pass,other,0.9744300328340096,False,0.0,False,3091.4303402752644,394.026803416532,2.0,103.25833333333333,36.013
253,90.10000000000001,48.300000000000004,False,open_play,True,False,right,Left Foot,pass,57.23555555555555,78.21428571428572,False,False,False,High Pass,other,10.742491481133332,False,0.0,False,4529.79943062963,749.2161926567024,0.0,103.16666666666669,36.745
254,100.10000000000001,52.300000000000004,True,open_play,False,False,right,Other,pass,28.506666666666668,101.33333333333331,True,False,False,High Pass,other,8.354010088308222,False,0.0,False,4110.2327056442045,252.1255967821022,5.0,104.08333333333331,32.17
255,96.7,14.100000000000001,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,15.248209320186492,False,0.0,False,4534.306937204765,388.15583829999287,0.0,104.08333333333331,31.072
256,103.9,16.5,False,free_kick,False,False,left,Left Foot,pass,17.14,92.9,False,False,False,Ground/ Low Pass,other,3.855452488215737,False,0.0,False,4937.353928000298,418.4365731529624,0.0,103.71666666666668,31.1635
257,98.7,53.7,False,throw_in,False,False,right,Left Foot,pass,8.84222222222222,94.55,False,False,False,Ground/ Low Pass,other,12.136749747953296,False,0.0,False,4253.518997651832,437.0097147021705,0.0,103.53333333333332,31.255
258,96.4,52.7,False,throw_in,False,False,right,Right Foot,pass,19.34,80.78571428571428,False,False,False,Ground/ Low Pass,other,1.8333333333333428,False,0.0,False,4911.820950094825,523.1242748187084,2.0,103.16666666666669,32.17
259,94.80000000000001,17.0,False,open_play,False,False,left,Left Foot,pass,46.82666666666666,94.64166666666668,False,False,False,High Pass,other,19.756290219123176,False,0.0,False,619.1777833081483,810.6725557168756,2.0,104.08333333333331,36.196
260,93.30000000000001,49.6,False,open_play,False,False,right,Right Foot,pass,65.92399999999999,71.78571428571428,False,False,False,Ground/ Low Pass,other,28.65198310957046,False,0.0,False,4250.445006732712,598.5391396788661,2.0,103.625,35.738499999999995
261,104.5,24.5,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,20.50802311562748,False,0.0,False,4083.722707218157,1029.5117644484794,1.0,104.08333333333331,32.17
262,89.9,50.900000000000006,False,throw_in,False,False,right,Right Foot,pass,56.46666666666666,95.83333333333331,False,False,False,Ground/ Low Pass,other,13.627229685041955,False,0.0,False,2813.632464643364,615.0583147125307,4.0,105.0,34.915
263,103.7,17.5,False,throw_in,False,False,right,Right Foot,recovery,,,,,,,,1.927181303815954,False,0.0,True,1517.2498662833814,244.25550749079144,1.0,103.53333333333332,29.331666666666663
264,101.10000000000001,22.900000000000002,False,corner,False,False,right,Left Foot,rebound,,,,,,,,3.275361935047118,False,0.0,False,1443.0130312634578,398.63890047688574,2.0,104.54166666666669,33.1765
265,101.2,26.3,False,free_kick,False,False,right,Left Foot,pass,6.151111111111111,84.9,False,False,False,Ground/ Low Pass,other,16.1668921805577,False,0.0,False,3460.0092793122544,874.714018739447,0.0,101.975,31.621
266,91.2,17.6,False,open_play,False,False,right,Right Foot,pass,11.687111111111111,82.75714285714285,False,False,False,High Pass,Through Ball,23.206162016920317,True,0.0,False,3650.033775738508,808.8748763770888,0.0,100.41666666666669,24.381666666666668
267,92.4,52.800000000000004,True,free_kick,True,False,right,Left Foot,pass,49.94333333333333,86.7,False,False,False,Ground/ Low Pass,other,7.813205523698683,True,0.0,True,81.04294704881686,508.1025679015122,0.0,103.53333333333332,37.3855
268,104.10000000000001,45.800000000000004,False,free_kick,False,False,right,Left Foot,clearance,,,,,,,,5.616407016748145,False,0.0,False,1208.6103743934502,266.7580528300369,1.0,101.88333333333333,37.84333333333333
269,102.5,19.5,False,open_play,False,False,right,Left Foot,pass,10.53377777777778,93.45,False,False,False,Ground/ Low Pass,other,23.77240983670869,False,0.0,False,3619.459073418405,367.7080490511087,0.0,104.26666666666668,30.706
270,91.60000000000001,49.6,False,corner,False,False,left,Left Foot,recovery,,,,,,,,12.468014633007494,False,0.0,False,3872.767764010386,488.9130644043566,3.0,104.08333333333331,34.0
271,92.10000000000001,48.1,False,open_play,False,False,right,Left Foot,pass,37.66,94.0,False,False,False,Ground/ Low Pass,Through Ball,11.908974790281292,False,1.0,False,6171.31494725524,101.48913772165064,1.0,94.91666666666669,38.57666666666666
272,92.7,53.900000000000006,False,open_play,False,False,right,Right Foot,pass,20.531666666666663,91.525,False,False,False,High Pass,other,23.270111612204275,True,0.0,True,4584.802614382825,688.0002977945678,0.0,103.53333333333332,30.980500000000003
273,90.7,52.1,False,free_kick,False,False,left,Left Foot,pass,45.91,91.25,False,False,False,High Pass,Through Ball,20.896638817974743,True,0.0,False,4839.4969129712135,1509.143856568954,0.0,94.0,45.91
274,89.80000000000001,21.6,False,corner,False,False,right,Right Foot,pass,49.57666666666666,91.25,False,False,False,Ground/ Low Pass,other,13.118616542913356,False,0.0,False,2411.768447695865,667.3539689242763,1.0,102.25,42.24333333333333
275,92.9,19.1,False,open_play,False,False,right,Right Foot,pass,15.123333333333331,92.99166666666667,False,False,False,Ground/ Low Pass,other,1.148580041229661,False,0.0,False,5260.1484173703,292.1106296331413,0.0,103.625,30.34
276,101.2,24.200000000000003,False,free_kick,False,False,right,Left Foot,recovery,,,,,,,,23.72542611723643,False,0.0,True,5178.543754552136,690.0603159714134,0.0,99.59166666666668,31.986999999999995
277,100.10000000000001,49.6,False,corner,False,False,right,Right Foot,pass,2.844888888888891,70.41428571428571,False,False,False,High Pass,other,1.632078599686781,False,0.0,False,2860.899975853626,975.673889418176,0.0,102.89166666666668,28.965
278,98.30000000000001,18.3,False,open_play,True,False,right,Right Foot,pass,19.34,86.78571428571428,False,False,False,Ground/ Low Pass,Through Ball,16.082282922520665,False,0.0,False,4824.163376781566,1052.5460344570315,1.0,104.08333333333331,32.17
279,96.4,18.2,False,open_play,False,False,right,Other,pass,29.60666666666667,101.7,False,True,False,High Pass,other,3.3124995807127564,False,0.0,False,37.647718507187975,129.83879410460898,3.0,103.9,33.9085
280,89.60000000000001,49.1,False,open_play,False,False,right,Left Foot,pass,18.42333333333333,91.25,False,False,False,High Pass,other,5.797509043642028,False,0.0,False,3274.7661237086554,514.2270962988264,0.0,104.08333333333331,30.34
281,98.80000000000001,15.600000000000001,False,throw_in,False,False,right,Left Foot,pass,9.149777777777782,92.625,False,False,False,Ground/ Low Pass,other,19.03769357237256,False,0.0,False,3914.592124758184,548.0818187988452,0.0,103.99166666666667,31.255
282,100.30000000000001,15.3,False,free_kick,False,False,right,Left Foot,recovery,,,,,,,,17.721168876829523,False,0.0,False,3566.4058397679346,430.71812944114447,1.0,101.88333333333333,37.84333333333333
283,96.7,15.700000000000001,False,open_play,False,False,right,Right Foot,pass,15.673333333333334,88.5,False,False,False,High Pass,other,16.572628172850425,False,0.0,False,155.03667321625582,688.0629720020431,1.0,104.81666666666666,31.529499999999995
284,98.0,16.7,False,free_kick,False,False,left,Left Foot,recovery,,,,,,,,4.0176779501487125,False,0.0,False,4925.538346992547,598.8754956748171,1.0,103.44166666666666,38.21
285,102.7,19.1,False,free_kick,False,False,right,Right Foot,pass,48.47666666666666,86.87142857142857,False,False,False,Ground/ Low Pass,other,11.193799778101363,False,0.0,True,3072.81617400479,318.28334925568294,1.0,104.725,36.745
286,96.60000000000001,16.900000000000002,False,corner,False,False,right,Right Foot,recovery,,,,,,,,8.198915917499226,False,0.0,False,86.36216150326018,592.3179793366772,2.0,104.08333333333331,34.915
287,101.4,53.1,False,open_play,False,False,right,Right Foot,pass,16.223333333333336,92.80833333333334,False,False,False,Ground/ Low Pass,other,2.9518944011525203,False,0.0,False,2666.487035110556,535.7524000144001,0.0,102.70833333333331,27.956666666666663
288,98.4,21.6,False,open_play,False,False,left,Left Foot,recovery,,,,,,,,2.7208173812702405,False,0.0,False,2592.1220499504884,450.59922181309713,0.0,103.625,37.0195
289,104.10000000000001,23.6,False,open_play,False,False,right,Right Foot,pass,20.531666666666663,89.14166666666667,False,False,False,Ground/ Low Pass,other,22.243728194706925,False,0.0,False,2028.8054928716572,989.7985736438072,0.0,102.8,31.1635
290,89.30000000000001,17.6,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,9.635034451878674,False,0.0,False,3842.141958834454,296.3987523211223,3.0,104.175,31.438
291,102.5,51.5,False,throw_in,False,False,right,Right Foot,pass,55.69777777777777,92.16666666666669,False,False,False,Ground/ Low Pass,other,25.242789069356025,False,0.0,False,4204.98698024284,550.6617797905324,1.0,102.70833333333331,36.745
292,101.30000000000001,26.900000000000002,False,open_play,False,False,right,Right Foot,pass,18.05666666666667,97.66666666666669,False,False,False,Ground/ Low Pass,other,25.20738835694364,False,0.0,False,4452.11895205837,474.73260246103774,3.0,103.71666666666668,32.2615
293,104.7,19.700000000000003,False,throw_in,False,False,right,Right Foot,recovery,,,,,,,,1.5583333333333338,False,0.0,False,5111.136716142317,320.8601279750153,0.0,103.625,30.34
294,104.10000000000001,24.5,False,open_play,False,False,right,Right Foot,pass,59.84977777777778,86.35714285714286,False,False,False,Ground/ Low Pass,other,16.859431518852848,False,0.0,False,3262.5937719200565,769.1656305899397,2.0,103.25833333333333,36.196
295,99.10000000000001,45.0,False,corner,False,False,right,Right Foot,pass,16.04,90.24166666666667,False,False,False,Ground/ Low Pass,other,26.087763415057257,False,0.0,False,5057.2010368847305,517.001585389088,0.0,103.16666666666669,30.24833333333333
296,101.60000000000001,14.600000000000001,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,16.528210173989052,False,0.0,False,3957.213509852181,11.49389116159094,1.0,100.41666666666669,32.719
297,101.80000000000001,15.8,False,open_play,False,False,right,Right Foot,pass,13.84,95.83333333333331,True,False,False,High Pass,other,26.184745028780053,False,0.0,False,3676.0850101809656,782.1111436057952,1.0,104.175,31.621
298,103.7,51.400000000000006,False,free_kick,False,False,left,Left Foot,pass,50.95166666666666,91.525,False,False,False,Ground/ Low Pass,other,17.177902876143584,False,0.0,False,74.38238578448298,553.9320007903384,1.0,104.175,37.294
299,100.30000000000001,46.400000000000006,False,free_kick,False,False,right,Right Foot,pass,17.965,88.68333333333334,False,False,False,Ground/ Low Pass,other,13.392747830241737,True,0.0,True,4690.355314119126,1045.105541225044,0.0,102.70833333333331,30.4315
300,104.30000000000001,49.1,False,throw_in,False,False,right,Right Foot,pass,17.781666666666663,88.24285714285715,False,False,False,Ground/ Low Pass,other,15.361838923485395,False,0.0,False,4387.25204856022,548.05859947354,2.0,102.70833333333331,30.889
301,98.10000000000001,21.6,False,open_play,False,False,right,Right Foot,pass,25.39,96.475,False,False,False,Ground/ Low Pass,Through Ball,7.324611800483203,True,0.0,False,3961.2412730080273,504.6607498217213,0.0,99.225,25.48166666666667
302,96.7,48.0,False,throw_in,False,False,left,Left Foot,pass,42.15166666666666,90.15,False,False,False,Ground/ Low Pass,other,8.907245802029815,False,0.0,False,409.26179028555015,386.8963358909104,1.0,103.9,37.56849999999999
303,98.7,47.900000000000006,False,open_play,False,False,right,Right Foot,pass,19.706666666666663,91.8,False,False,False,Ground/ Low Pass,other,16.07071180059483,False,0.0,False,5999.321816877397,1299.0405624499667,0.0,101.15,30.156666666666663
304,91.2,49.900000000000006,False,throw_in,True,False,right,Right Foot,pass,18.05666666666667,92.35,False,False,False,High Pass,other,7.805135417716269,False,0.0,False,2100.59431787886,1041.6350468793771,0.0,98.76666666666668,25.756666666666668
305,101.7,21.8,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,8.385871882053898,False,0.0,False,5855.20079869157,280.6192021032595,1.0,103.625,37.56849999999999
306,101.9,29.3,False,corner,False,False,right,Right Foot,pass,18.05666666666667,102.25,False,False,False,Ground/ Low Pass,other,2.3208146318815635,False,0.0,True,4415.699276449339,556.2249694469729,1.0,103.99166666666667,31.8955
307,99.4,15.3,False,open_play,False,False,right,Right Foot,pass,9.226666666666668,83.35714285714286,False,False,False,Ground/ Low Pass,other,18.47600733985084,False,0.0,False,919.558644555528,500.97499529032143,0.0,103.16666666666669,31.255
308,101.30000000000001,22.3,True,corner,False,False,left,Left Foot,pass,47.01,66.72857142857143,False,False,False,Ground/ Low Pass,other,9.330658098738558,True,0.0,False,5818.603710464739,530.6387659237926,0.0,103.53333333333332,37.477
309,104.4,17.1,False,free_kick,False,False,left,Left Foot,pass,30.4315,101.60833333333332,False,False,False,High Pass,other,8.40274860619362,False,0.0,False,6476.468932356655,276.72601340494646,1.0,103.075,30.4315
310,98.2,16.2,False,corner,False,False,right,Right Foot,pass,47.65166666666666,91.25,False,False,False,Ground/ Low Pass,other,22.78412635781519,False,0.0,True,4097.276380913534,591.0698605670277,2.0,103.35,35.5555
311,101.80000000000001,26.900000000000002,False,open_play,False,False,right,Other,pass,31.438,101.7,False,False,False,High Pass,Inswinging,3.859808933095,False,0.0,False,4662.7012008574775,351.2033313528296,2.0,104.63333333333333,33.725500000000004
312,92.4,17.6,False,open_play,False,False,right,Right Foot,pass,18.973333333333336,92.25833333333333,False,False,False,Ground/ Low Pass,other,15.717826486014038,False,0.0,False,3012.603233741608,797.2322050110691,0.0,102.98333333333332,30.889
313,104.2,21.3,False,free_kick,False,False,right,Right Foot,recovery,,,,,,,,1.362722968504193,False,0.0,False,2751.662556579343,44.84730419344234,3.0,104.45,36.013
314,102.7,21.700000000000003,True,corner,False,False,right,Right Foot,recovery,,,,,,,,20.989012935343105,False,0.0,True,2726.6732398404934,714.5744195699574,1.0,103.99166666666667,37.66
315,100.9,53.800000000000004,False,corner,False,False,right,Right Foot,recovery,,,,,,,,2.869620571124728,False,0.0,False,4694.705746256754,740.0205101223753,0.0,104.08333333333331,31.255
316,102.4,27.400000000000002,True,free_kick,False,False,right,Right Foot,pass,7.688888888888889,84.21428571428572,False,False,False,Ground/ Low Pass,other,17.723486931188233,False,0.0,False,3794.269596539168,779.2857584907028,1.0,103.16666666666669,32.17
317,99.4,14.5,False,free_kick,False,False,right,Right Foot,recovery,,,,,,,,18.13162017029917,False,0.0,False,3368.329781483945,653.1439164910728,2.0,103.25833333333333,34.73199999999999
318,101.4,20.6,False,open_play,False,False,right,Right Foot,pass,8.150222222222217,75.38571428571429,False,False,False,Ground/ Low Pass,other,24.10564675663268,False,0.0,True,5322.251501168696,411.10646329168,0.0,103.625,29.239999999999995
319,95.30000000000001,18.900000000000002,False,free_kick,False,False,right,Right Foot,pass,58.004444444444445,81.64285714285714,False,False,False,Ground/ Low Pass,other,5.869530550980116,False,0.0,False,3227.155009369636,632.7195593971319,1.0,103.16666666666669,37.66
320,101.2,47.900000000000006,False,open_play,False,False,left,Left Foot,pass,16.68166666666667,84.9857142857143,False,False,False,Ground/ Low Pass,other,16.349856473206252,False,0.0,False,4671.294924604976,770.8374660849988,0.0,102.70833333333331,31.438
321,97.7,52.6,False,free_kick,False,False,left,Left Foot,pass,18.05666666666667,92.35,False,False,False,Ground/ Low Pass,other,21.579788628482905,False,0.0,False,3863.3452789690023,667.3471790070325,0.0,102.15833333333332,30.34
322,92.9,17.8,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,13.882585421142156,False,0.0,False,3722.370766172018,450.70832620799104,3.0,103.9,36.4705
323,95.30000000000001,16.7,False,throw_in,True,False,right,Left Foot,pass,49.94333333333333,86.0142857142857,False,False,False,High Pass,other,10.87113686301688,True,0.0,True,5694.080948181243,349.0951068714503,1.0,103.35,37.3855
324,101.2,26.8,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,5.339534155710584,False,0.0,False,3885.6881563984566,543.0357751386084,1.0,104.175,37.111
325,103.7,42.400000000000006,False,open_play,False,False,right,Right Foot,pass,65.61644444444445,80.78571428571428,True,False,False,High Pass,other,7.489169246318314,True,0.0,False,3696.071434837125,367.22199115341095,0.0,102.89166666666668,41.785
326,93.60000000000001,53.6,False,throw_in,False,False,left,Left Foot,pass,59.31155555555556,79.07142857142857,False,False,False,Ground/ Low Pass,other,15.496005309613045,True,0.0,False,2991.75460957997,535.2502747705367,2.0,104.175,36.1045
327,103.7,16.1,False,corner,False,False,right,Other,pass,30.6145,102.34166666666668,False,True,False,High Pass,other,6.2293667615577055,True,0.0,False,5929.6732077808565,315.29157245770193,3.0,104.54166666666669,32.4445
328,104.5,47.5,False,free_kick,False,False,right,Right Foot,pass,50.49333333333333,95.83333333333331,False,False,False,High Pass,other,20.93112143303469,False,0.0,False,3566.569118275568,202.32465027143255,3.0,104.08333333333331,34.915
329,92.5,52.7,False,throw_in,False,False,right,Left Foot,pass,4.843999999999999,96.29166666666669,True,False,False,High Pass,other,17.341691389538678,False,0.0,False,3701.321711531481,401.7907642873263,1.0,104.08333333333331,31.8955
330,103.10000000000001,16.3,False,throw_in,False,False,right,Left Foot,pass,43.06833333333333,102.98333333333332,False,False,False,Ground/ Low Pass,other,9.918364545125378,False,0.0,False,4354.638815093244,496.13104546764407,1.0,102.89166666666668,38.39333333333333
331,101.80000000000001,29.3,False,throw_in,False,False,right,Left Foot,pass,47.01,101.51666666666668,False,False,False,Ground/ Low Pass,other,6.166244354908788,False,0.0,True,3166.51840146869,475.4325442788738,0.0,104.08333333333331,38.57666666666666
332,104.9,51.6,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,19.1304733751038,False,0.0,False,3869.096965385438,867.1718513402211,0.0,103.16666666666669,31.255
333,94.2,18.2,False,open_play,False,False,right,Left Foot,recovery,,,,,,,,1.118934264775587,False,0.0,False,1944.648169599167,628.1297979629624,2.0,103.99166666666667,36.562
334,101.0,21.900000000000002,False,corner,False,False,right,Right Foot,recovery,,,,,,,,28.68502096526649,False,0.0,True,1387.5110901921796,382.0525730544798,1.0,103.44166666666666,30.24833333333333
335,92.60000000000001,53.2,False,corner,False,False,right,Left Foot,pass,44.90166666666666,102.25,False,False,False,High Pass,Through Ball,1.6525443345876576,False,0.0,False,618.3268050421608,871.3176801834774,0.0,102.15833333333332,42.51833333333333
336,92.5,48.1,False,free_kick,False,False,left,Left Foot,pass,11.610222222222218,97.94166666666666,False,False,False,Ground/ Low Pass,other,20.105214788567785,False,0.0,False,3837.0792156422463,527.5963223405663,0.0,103.53333333333332,31.529499999999995
337,94.5,16.400000000000002,False,open_play,False,False,left,Left Foot,pass,49.57666666666666,90.33333333333331,False,False,False,Ground/ Low Pass,other,2.898754521821014,False,0.0,False,5114.907788999845,460.8953039986244,2.0,101.33333333333331,35.83
338,92.60000000000001,52.300000000000004,False,open_play,False,False,right,Right Foot,pass,18.42333333333333,85.92857142857143,False,False,False,Ground/ Low Pass,Through Ball,17.02216006987493,False,0.0,True,2047.4458565135624,922.3126974288313,0.0,102.25,30.34
339,103.0,26.200000000000003,False,open_play,False,False,right,Right Foot,pass,19.156666666666663,98.58333333333331,False,False,False,Ground/ Low Pass,other,10.908333333333337,False,0.0,False,1548.45735668668,697.3511231667103,0.0,103.9,30.34
340,93.9,49.2,False,open_play,False,False,right,Right Foot,pass,15.215,103.16666666666669,False,False,False,Ground/ Low Pass,Through Ball,11.264561563692672,False,0.0,False,2548.121060453784,582.6562088719488,0.0,103.80833333333334,30.4315
341,100.10000000000001,44.1,False,open_play,False,False,right,Left Foot,pass,43.251666666666665,84.9,False,False,False,High Pass,other,19.35472391662792,,,True,4290.434559837905,1394.4248730776048,0.0,99.59166666666668,39.40166666666666
342,103.0,16.5,False,free_kick,False,False,right,Right Foot,pass,17.506666666666668,93.08333333333331,False,False,False,Ground/ Low Pass,Through Ball,17.948410660835677,True,0.0,False,3108.3488407462096,574.6377249978538,0.0,100.325,25.94
343,99.5,45.800000000000004,False,free_kick,False,False,left,Left Foot,pass,1.5377777777777777,91.25,False,False,False,Ground/ Low Pass,other,9.91526600752597,False,0.0,False,3546.3228851816457,405.4425585251144,2.0,104.08333333333331,29.42333333333333
344,100.80000000000001,46.6,False,free_kick,False,False,left,Left Foot,pass,15.85666666666667,88.32857142857142,False,False,False,Ground/ Low Pass,other,26.94990976072296,False,0.0,False,4707.557610407663,531.6936102591345,2.0,103.80833333333334,31.529499999999995
345,90.0,51.900000000000006,False,free_kick,False,False,right,Left Foot,pass,5.382222222222223,89.41666666666667,False,False,False,Ground/ Low Pass,other,20.54146340399772,False,0.0,True,3433.6895142529843,631.0729001120552,1.0,103.16666666666669,33.085
346,89.4,16.900000000000002,False,free_kick,False,False,left,Left Foot,pass,12.840444444444447,98.85833333333332,False,False,False,Ground/ Low Pass,other,10.377379245262263,False,0.0,False,3991.6359869818657,348.0304877163825,0.0,104.35833333333332,30.7975
347,93.4,16.3,False,open_play,False,False,right,Right Foot,pass,49.94333333333333,90.51666666666668,False,False,True,Ground/ Low Pass,other,24.358859718340216,False,0.0,False,5175.619535779874,687.2140445916873,2.0,104.175,36.562
348,97.10000000000001,46.300000000000004,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,5.737044583716917,False,0.0,False,1035.1073477951436,759.5543413574941,0.0,103.53333333333332,29.881666666666668
349,92.7,53.400000000000006,False,throw_in,False,False,right,Right Foot,recovery,,,,,,,,19.17126681318222,False,0.0,False,3008.9700221149783,638.9305554960217,0.0,103.35,31.3465
350,99.7,49.900000000000006,False,corner,False,False,left,Left Foot,pass,58.54266666666667,91.15833333333332,True,False,False,High Pass,Through Ball,0.943766096257142,False,0.0,False,466.7398234945642,481.4191396634749,0.0,103.71666666666668,37.84333333333333
351,93.9,14.0,False,open_play,False,False,right,Right Foot,pass,22.54833333333333,87.72857142857143,False,False,False,High Pass,other,11.038128363892945,False,0.0,False,4949.149330285586,553.1192928846483,0.0,92.99166666666667,20.348333333333336
352,103.2,44.6,False,open_play,False,False,left,Left Foot,pass,50.49333333333333,92.16666666666669,False,False,True,Ground/ Low Pass,other,19.487471816671228,False,0.0,False,4790.842303012664,740.3230361474426,1.0,104.63333333333333,36.6535
353,90.30000000000001,53.5,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,1.9488600656680044,False,0.0,False,4922.045832547972,990.9399725712412,1.0,103.25833333333333,32.0785
354,102.5,21.200000000000003,False,throw_in,False,False,right,Right Foot,recovery,,,,,,,,23.80856457710591,False,0.0,True,107.49813953617404,547.9723095968079,1.0,102.61666666666667,36.6535
355,98.2,18.0,False,free_kick,False,False,right,Right Foot,pass,44.99333333333333,99.5,False,False,False,High Pass,other,3.305088669175329,False,0.0,True,53.84532047940089,159.58315051434886,2.0,104.08333333333331,37.66
356,101.2,20.8,False,open_play,True,False,right,Left Foot,pass,46.91833333333333,91.15833333333332,False,False,False,Ground/ Low Pass,other,8.300769709959297,True,0.0,False,6235.846978288627,386.1157404313186,0.0,104.175,39.035
357,99.30000000000001,14.600000000000001,False,open_play,False,False,right,Right Foot,pass,24.656666666666663,99.04166666666669,False,False,True,Ground/ Low Pass,other,6.742915790747435,False,0.0,False,4132.228712442071,174.21362298929685,2.0,104.54166666666669,30.889
358,101.5,47.0,False,open_play,False,False,right,Right Foot,pass,21.17333333333333,85.24285714285715,False,False,False,Ground/ Low Pass,Through Ball,11.461122328453603,False,0.0,True,5654.399613124462,607.0365154282835,0.0,103.80833333333334,30.4315
359,92.30000000000001,49.800000000000004,False,throw_in,False,False,right,Other,pass,28.506666666666668,101.05833333333334,False,True,False,High Pass,other,10.134598194085228,False,0.0,True,5546.491833605286,645.4498872336002,1.0,103.99166666666667,31.438
360,102.0,22.0,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,19.06084248240063,False,0.0,False,4463.519366283712,268.13499710799243,2.0,104.175,31.7125
361,90.5,50.0,False,free_kick,False,False,right,Right Foot,pass,10.149333333333336,98.4,False,False,False,Ground/ Low Pass,other,10.464865158126877,True,0.0,False,1913.3680537409505,255.360396620378,1.0,103.71666666666668,30.156666666666663
362,102.4,20.200000000000003,False,throw_in,False,False,right,Right Foot,pass,9.380444444444446,80.7,False,False,False,Ground/ Low Pass,other,13.5768824150138,False,0.0,False,1434.4481881248753,589.8229336081276,0.0,104.26666666666668,30.4315
363,96.5,19.3,False,open_play,False,False,left,Left Foot,pass,51.31833333333333,96.01666666666668,True,True,False,High Pass,other,16.52705015102347,False,0.0,False,5015.713868450993,43.214135791246015,2.0,98.125,32.6275
364,97.5,20.400000000000002,False,free_kick,False,False,right,Left Foot,recovery,,,,,,,,20.40508517842768,False,0.0,False,4037.255141857077,689.5515495082743,1.0,103.9,32.353
365,103.7,46.300000000000004,False,free_kick,False,False,left,Left Foot,pass,17.506666666666668,96.56666666666666,False,True,False,High Pass,other,21.12511860584718,False,0.0,False,4966.224853456176,272.20221484137403,1.0,103.80833333333334,30.889
366,89.80000000000001,14.9,False,open_play,True,False,right,Right Foot,recovery,,,,,,,,5.566226841407017,False,0.0,False,36.91055063095711,390.4477271994169,3.0,103.35,32.2615
367,91.80000000000001,19.700000000000003,False,free_kick,False,False,right,Right Foot,recovery,,,,,,,,20.43688273685593,False,0.0,True,5748.166004787076,851.4199327753943,0.0,104.08333333333331,30.889
368,101.5,29.900000000000002,False,open_play,False,False,right,Right Foot,pass,14.114999999999997,86.1,False,False,False,Ground/ Low Pass,other,1.7798447185702095,False,0.0,False,1485.3374279323336,1131.8719848905312,1.0,103.9,33.3595
369,95.60000000000001,49.300000000000004,False,open_play,False,False,right,Right Foot,pass,65.46266666666666,85.5,False,False,False,Ground/ Low Pass,other,24.09340527567197,False,0.0,False,2825.1453532021733,938.0264973921294,1.0,104.175,37.0195
370,91.10000000000001,17.6,False,corner,False,False,left,Left Foot,pass,51.22666666666666,93.35833333333332,False,False,False,High Pass,other,17.98689000664404,False,0.0,False,101.301325335269,925.1566200471063,1.0,103.9,36.8365
371,100.2,15.700000000000001,False,open_play,True,False,right,Left Foot,pass,48.66,84.47142857142856,False,False,False,Ground/ Low Pass,other,13.67611261470159,False,0.0,False,2745.392048615058,841.8261751827988,0.0,103.35,37.66
372,98.60000000000001,50.6,False,open_play,False,False,right,Right Foot,recovery,,,,,,,,3.321573004198797,False,0.0,False,4280.762529426061,601.431274626555,1.0,103.625,31.438
373,104.2,46.5,False,open_play,False,False,right,Right Foot,pass,65.69333333333333,97.66666666666669,False,False,False,High Pass,other,11.512908716354486,False,0.0,False,26.48247746333328,129.87150287612846,1.0,103.16666666666669,36.745
374,103.4,51.1,False,open_play,False,False,right,Right Foot,pass,23.465,86.35714285714286,False,False,False,Ground/ Low Pass,other,19.93381622951867,False,0.0,False,4452.496707316868,736.8531547264947,1.0,102.8,32.17
375,97.10000000000001,48.6,False,open_play,False,False,right,Right Foot,pass,9.226666666666668,83.35714285714286,False,False,False,Ground/ Low Pass,other,18.47600733985084,False,0.0,False,919.558644555528,500.97499529032143,0.0,103.16666666666669,31.255
376,93.2,48.7,False,open_play,False,False,left,Left Foot,pass,49.11833333333333,95.46666666666668,False,False,False,Ground/ Low Pass,other,10.22114162464795,False,0.0,False,3495.4071745871456,433.9986696691917,0.0,103.35,37.2025
377,96.5,15.100000000000001,False,free_kick,False,False,right,Right Foot,pass,18.515,97.20833333333331,False,False,False,Ground/ Low Pass,other,49.09495910283093,False,0.0,True,4291.653163855223,368.1926963306404,0.0,102.70833333333331,29.05666666666667
378,101.5,29.5,False,open_play,False,False,right,Left Foot,pass,53.243333333333325,97.39166666666668,False,False,False,Ground/ Low Pass,other,19.089470192287216,False,0.0,True,74.4568888289736,605.4119794236568,1.0,103.25833333333333,37.477
